일시,지점,폭염여부(O/X),최고체감온도(°C),최고기온(°C),평균기온(°C),최저기온(°C),평균상대습도(%),폭염특보(O/X),폭염영향예보(단계),열대야(O/X),자외선지수(단계)
2023.7.16,완주(734),X,30.5,28.6,24.5,21.7,93,X,관심,X,보통
2023.7.16,김제(737),X,30.7,28.7,25,23.5,92,X, ,X,높음
2023.7.16,화순(741),X,31.6,30.2,24.1,21.5,90,X,관심,X,낮음
2023.7.16,함평(754),X,30.9,28.7,23.9,22.2,96,X,관심,X,낮음
2023.7.16,곡성(768),X,31.4,29.2,23.9,21.2,96,X,관심,X,낮음
2023.7.16,압해도(789),X,30.2,27.5,23.8,21.9,97,X, ,X,낮음
2023.7.16,영양(801),X,30.7,29.2,24.2,20.7,92,X,관심,X,보통
2023.7.16,성주(810),X,30.3,28.4,24.2,22.4,91,X,관심,X,낮음
2023.7.16,고령(812),X,29.2,25.9,23.8,22.3,99,X,관심,X,낮음
2023.7.16,청도(813),X,28.5,25.8,23.4,21.7,94,X,관심,X,낮음
2023.7.16,예천(815),X,30,28.1,24.1,21.1,91,X,관심,X,보통
2023.7.16,김천(822),X,30.8,28.4,24.2,21,94,X,관심,X,보통
2023.7.16,군위(823),X,30.3,28,24.2,21.6,94,X,관심,X,낮음
2023.7.16,칠곡(825),X,30.3,27.3,24.3,22.6,99,X,관심,X,낮음
2023.7.16,경산(827),X,30.3,28.2,24.9,23.4,88,X,관심,X,보통
2023.7.16,삼척(876),X,30.3,29.2,26,22.1,77,X,관심,X,낮음
2023.7.16,속초(90),X,28.4,28.2,25.3,24,76.9,X, ,X,낮음
2023.7.16,삼천포(907),X,28.4,25,22.5,21,99,X,관심,X,낮음
2023.7.16,고성(918),X,28.6,25.3,23.4,22,98,X, ,X,낮음
2023.7.16,창녕(919),X,30.1,27.5,24.5,22.9,96,X,관심,X,낮음
2023.7.16,함안(920),X,28.5,25.2,23.7,22.4,98,X,관심,X,낮음
2023.7.16,북춘천(93),X,29.5,27.2,24.2,22.5,92.1,X, ,X,낮음
2023.7.16,하동(932),X,29.1,27.1,23.7,22,96,X,관심,X,높음
2023.7.16,철원(95),X,29.2,27.2,23.9,22.3,90.8,X, ,X,낮음
2023.7.16,동두천(98),X,28.9,26.2,23.5,22.3,94.3,X, ,X,보통
2023.7.16,파주(99),X,29,26.2,23.6,22.6,95.6,X, ,X,보통
2023.7.17,북강릉(104),X,30.8,29.3,26.2,23.2,80.5,X, ,X,낮음
2023.7.17,동해(106),X,30.6,28.6,25,22.7,92.1,X, ,X,낮음
2023.7.17,서울(108),X,29.6,27.8,25.5,23.7,86.1,X, ,X,보통
2023.7.17,인천(112),X,28.5,26,24.3,23.1,89.4,X, ,X,보통
2023.7.17,원주(114),X,29.5,28.4,24.8,22.8,84.6,X, ,X,낮음
2023.7.17,울릉도(115),X,31.8,29.8,26.1,23.2,82.6,X, ,X,매우높음
2023.7.17,수원(119),X,29.4,27.5,24.8,23.1,89.8,X, ,X,보통
2023.7.17,영월(121),X,31,29.1,24.6,21.8,90.6,X, ,X,낮음
2023.7.17,충주(127),X,30.9,29.5,25.6,22.5,86.9,X, ,X,보통
2023.7.17,서산(129),X,30.2,28.2,24.8,22.8,91.8,X, ,X,보통
2023.7.17,울진(130),X,29.6,27.8,24.4,22.3,86.8,X, ,X,높음
2023.7.17,청주(131),X,32.8,32.5,26.7,24.5,81.3,X, ,X,보통
2023.7.17,대전(133),X,32.2,31.4,25.4,23.1,87,X, ,X,보통
2023.7.17,추풍령(135),X,32.4,31.3,25.3,22.6,88.8,X, ,X,보통
2023.7.17,안동(136),X,32.3,30.9,25.3,22.8,89.3,X,관심,X,낮음
2023.7.17,상주(137),O,33.6,32.2,26.5,23.6,90.4,X, ,X,보통
2023.7.17,포항(138),O,33,33,28.1,24.1,74,X,관심,O,매우높음
2023.7.17,군산(140),X,31.4,29.8,25.8,23.4,88.9,X, ,X,보통
2023.7.17,대구(143),X,32.9,32.4,26.7,23.1,84.6,X,관심,X,보통
2023.7.17,전주(146),X,32.7,31.1,25.7,23.1,88.6,X, ,X,낮음
2023.7.17,울산(152),X,32.3,31.4,27.2,22.8,81,X,관심,X,매우높음
2023.7.17,창원(155),X,32.5,30.7,26.2,23.2,88,X,관심,X,매우높음
2023.7.17,광주(156),O,34.6,32,25,22.8,98.4,X,관심,X,매우높음
2023.7.17,부산(159),X,30.9,29,26,23.6,86.4,X,관심,X,매우높음
2023.7.17,통영(162),X,30.6,28.2,26,23.8,90.8,X, ,X,매우높음
2023.7.17,목포(165),X,32,30.3,25.4,22.8,93.6,X, ,X,매우높음
2023.7.17,여수(168),X,31.3,28.8,25.8,23.3,93.5,X, ,X,매우높음
2023.7.17,흑산도(169),X,30.9,28.5,23.5,21.1,96.9,X, ,X,매우높음
2023.7.17,완도(170),X,31.8,29.3,25.6,23.8,95.5,X,관심,X,매우높음
2023.7.17,고창(172),O,33,31.9,26.2,23,87.8,X,관심,X,낮음
2023.7.17,제주(184),X,32.7,31.4,27.8,26,82.4,O,주의,O,매우높음
2023.7.17,진주(192),O,33,30.9,25.5,22.7,94.8,X,관심,X,매우높음
2023.7.17,양평(202),X,29.7,28.3,24.1,22,91.8,X, ,X,보통
2023.7.17,이천(203),X,30.9,29.1,25,22.9,94,X, ,X,낮음
2023.7.17,인제(211),X,29.5,28.1,24.5,22,87.8,X, ,X,낮음
2023.7.17,홍천(212),X,29.6,28.3,24,22.1,92.5,X, ,X,낮음
2023.7.17,태백(216),X,29.8,29.1,24.2,21.4,79.1,X, ,X,낮음
2023.7.17,정선군(217),X,30.2,29.1,24.9,21.4,85.8,X, ,X,낮음
2023.7.17,제천(221),X,30.5,28.6,24.4,21.2,91.4,X, ,X,낮음
2023.7.17,보은(226),X,31.6,30.6,24.7,22.7,91.9,X, ,X,보통
2023.7.17,천안(232),X,31.5,29.4,25.3,23,94.4,X, ,X,보통
2023.7.17,보령(235),X,30.1,28.1,25.1,22.5,91,X, ,X,보통
2023.7.17,부여(236),X,32.3,30.8,26.1,23.5,90.3,X, ,X,보통
2023.7.17,금산(238),X,32.4,31.5,24.9,22.6,91.8,X, ,X,보통
2023.7.17,세종(239),X,31.6,30.3,25.2,23,88.9,X, ,X,보통
2023.7.17,부안(243),X,32.7,31.3,25.8,23.3,89.9,X, ,X,낮음
2023.7.17,임실(244),X,31.3,29.6,24.5,22.2,91.6,X, ,X,보통
2023.7.17,정읍(245),X,32.6,31.9,26.1,23,83.4,X,관심,X,낮음
2023.7.17,남원(247),X,32.6,31.6,25.1,22.7,90.9,X, ,X,높음
2023.7.17,장수(248),X,30.8,29.6,23.8,21.7,92.9,X, ,X,높음
2023.7.17,영광군(252),O,33.6,32.4,26,22.7,88.3,X, ,X,낮음
2023.7.17,김해시(253),O,34.5,32.2,26.8,23.7,93.9,X,관심,X,매우높음
2023.7.17,순창군(254),X,32,30.2,24.6,22.5,94.4,X, ,X,보통
2023.7.17,양산시(257),O,33.4,31.5,27.1,23.7,93,X,관심,X,매우높음
2023.7.17,강진군(259),X,32.4,30.5,25.6,23.2,95.8,X, ,X,낮음
2023.7.17,장흥(260),X,32.5,30.2,25.5,23.1,95.9,X,관심,X,매우높음
2023.7.17,해남(261),O,33.8,32.2,26.7,22.9,89.3,X,관심,X,낮음
2023.7.17,고흥(262),X,31,28.7,25.5,23.4,93.3,X,관심,X,매우높음
2023.7.17,의령군(263),O,33.4,31.2,26.4,23.3,94.1,X,관심,X,매우높음
2023.7.17,함양군(264),O,34.3,31.7,25.5,22.3,96,X,관심,X,보통
2023.7.17,진도군ASOS(268),O,33,30.8,26.7,22.6,89,X, ,X,높음
2023.7.17,봉화(271),X,30,28.8,24.4,21.6,88.4,X, ,X,낮음
2023.7.17,영주(272),X,31.6,30.5,25,22,93.4,X, ,X,낮음
2023.7.17,문경(273),X,32.9,31.7,25.9,23.1,92.3,X, ,X,보통
2023.7.17,청송군(276),X,32.8,32.6,25.5,21.6,81.5,X,관심,X,매우높음
2023.7.17,영덕(277),O,33.7,32.9,26.3,22.6,85,X, ,X,높음
2023.7.17,의성(278),O,33.8,33.1,25.7,22.8,89.6,X,관심,X,매우높음
2023.7.17,구미(279),O,33.1,32.2,25.9,23,86.5,X, ,X,보통
2023.7.17,영천(281),X,32,31,26.2,22.4,85.9,X,관심,X,매우높음
2023.7.17,경주시(283),O,33.8,33.5,27.6,23.3,80.4,X,관심,X,매우높음
2023.7.17,거창(284),X,31.9,30.3,25,22,89.8,X, ,X,매우높음
2023.7.17,합천(285),X,32.2,30.9,25.2,22.5,90.1,X,관심,X,높음
2023.7.17,밀양(288),X,32.6,31.8,26.3,23,84,X,관심,X,매우높음
2023.7.17,산청(289),X,32,29.9,24.8,22.6,95,X,관심,X,높음
2023.7.17,거제(294),X,29.9,27.3,25.7,23.7,92.9,X, ,X,매우높음
2023.7.17,남해(295),X,31.2,28.8,25.5,23,94.5,X, ,X,매우높음
2023.7.17,부천(433),X,28,26.4,23.6,21.6,83,X, ,X,보통
2023.7.17,안양(434),X,27.7,27.3,24.9,23.3,,X, ,X,보통
2023.7.17,광명(437),X,29.7,28.4,25.9,24,82,X, ,X,보통
2023.7.17,군포(438),X,29.9,28.5,24.8,22.9,87,X, ,X,보통
2023.7.17,김포(441),X,,27.1,24.6,23,,X, ,X,보통
2023.7.17,하남(444),X,29.4,28.1,24.1,21.9,87,X, ,X,보통
2023.7.17,의왕(445),X,28.9,27.1,24.3,22.3,91,X, ,X,보통
2023.7.17,포천(504),X,29.5,27.2,24.3,22.3,90,X, ,X,보통
2023.7.17,가평조종(505),X,30.1,28,24.4,22.2,94,X, ,X,보통
2023.7.17,안성(516),X,31.1,28.4,24.8,22.7,96,X, ,X,낮음
2023.7.17,간성(517),X,29.3,27.5,24.1,22.9,87,X, ,X,낮음
2023.7.17,평창(526),X,29.9,28.7,24,20.6,84,X, ,X,낮음
2023.7.17,의정부(532),X,30.3,27.2,24.6,22.4,97,X, ,X,보통
2023.7.17,횡성(536),X,29.6,28.2,24.3,22.1,90,X, ,X,낮음
2023.7.17,고양(540),X,,,,,,X, ,X,보통
2023.7.17,남양주(541),X,30.9,29.2,25.1,22.3,91,X, ,X,보통
2023.7.17,안산(545),X,29.7,28,24.2,21.7,93,X, ,X,보통
2023.7.17,경기광주(546),X,29.5,27.8,24,21.8,89,X, ,X,보통
2023.7.17,여주(548),X,30,27.9,24.1,22.4,97,X, ,X,보통
2023.7.17,용인(549),X,29.1,26.7,23.7,21.8,94,X, ,X,낮음
2023.7.17,오산(550),X,31,28.3,24.8,22.9,95,X, ,X,보통
2023.7.17,평택(551),X,31.4,28.6,25.2,22.8,97,X, ,X,낮음
2023.7.17,화천(555),X,31.1,28.3,23.8,20.5,95,X, ,X,낮음
2023.7.17,양구(556),X,29.8,28.8,24.3,21.9,86,X, ,X,낮음
2023.7.17,시흥(565),X,30.2,28.2,25.3,22.5,88,X, ,X,보통
2023.7.17,구리(569),X,30.1,28.9,24.8,22.3,87,X, ,X,보통
2023.7.17,화성(571),X,29.8,27.7,24.8,23,91,X, ,X,보통
2023.7.17,성남(572),X,29.5,28,24.6,22.8,85,X, ,X,보통
2023.7.17,과천(590),X,30.3,28.7,25,22.3,91,X, ,X,보통
2023.7.17,양주(598),X,29.5,27.3,24,22.1,94,X, ,X,보통
2023.7.17,단양(601),X,31.9,30.6,24.8,20.1,91,X, ,X,낮음
2023.7.17,진천(602),X,31.9,30.9,26.3,23.3,83,X, ,X,보통
2023.7.17,괴산(603),X,32,30.7,25.3,22.3,90,X, ,X,낮음
2023.7.17,옥천(604),X,32.8,31.6,25.6,23.7,92,X, ,X,보통
2023.7.17,홍북(608),X,32.8,32.3,25.2,21.6,86,X, ,X,보통
2023.7.17,공주(612),X,31.8,30.6,25.7,23.3,90,X, ,X,보통
2023.7.17,서천(614),X,31.1,29,25.4,23,92,X, ,X,높음
2023.7.17,논산(615),X,32.5,30.9,26.1,24,88,X, ,X,보통
2023.7.17,당진(616),X,30.5,28.1,24.6,22.9,96,X, ,X,보통
2023.7.17,청양(618),X,32.2,30.6,25.3,22.6,91,X, ,X,보통
2023.7.17,음성(619),X,30.8,29.2,24.7,21.4,88,X, ,X,낮음
2023.7.17,증평(623),X,32,30.2,25.6,22.8,93,X, ,X,보통
2023.7.17,태안(627),X,29.9,27.1,24.1,22.5,97,X, ,X,보통
2023.7.17,예산(628),X,30.9,29.2,25.1,22.9,93,X, ,X,보통
2023.7.17,아산(634),X,31.9,29.8,24.9,22.8,93,X, ,X,낮음
2023.7.17,계룡(636),X,31.4,29.8,24.7,22.6,92,X, ,X,보통
2023.7.17,연천청산(652),X,28.5,26.3,23.7,21.9,91,X, ,X,낮음
2023.7.17,양양(670),X,30.2,29.4,25.2,23.2,82,X, ,X,낮음
2023.7.17,무안(699),O,33.1,31.2,25.3,22.8,91,X,관심,X,매우높음
2023.7.17,무주(701),X,32.2,31.6,25.5,22.4,86,X, ,X,낮음
2023.7.17,익산(702),X,32.7,31,25.8,23.7,90,X, ,X,보통
2023.7.17,진안(703),X,30.7,29,24.5,21.8,90,X, ,X,높음
2023.7.17,담양(706),O,33.9,31.2,25.4,23.3,95,X,관심,X,높음
2023.7.17,구례(709),X,32.8,30.7,25.1,23.4,97,X,관심,X,높음
2023.7.17,나주(710),O,33.3,31.5,24.6,22.3,97,X,관심,X,매우높음
2023.7.17,순천시(712),X,32.5,29.9,26.3,24.1,94,X,관심,X,매우높음
2023.7.17,광양읍(713),O,33,30.7,25.8,23.5,98,X,관심,X,매우높음
2023.7.17,장성(730),X,32.4,30.9,24.8,22.3,94,X, ,X,높음
2023.7.17,영암(731),O,34,32.2,25.9,22.9,95,X,관심,X,매우높음
2023.7.17,보성(732),X,30.6,28.1,24.9,22.9,95,X,관심,X,매우높음
2023.7.17,완주(734),X,32.6,30.9,25.1,22.7,93,X,관심,X,낮음
2023.7.17,김제(737),O,33.3,31.6,25.9,23.3,92,X,관심,X,낮음
2023.7.17,화순(741),O,33.1,31.8,25.6,23.3,89,X,관심,X,매우높음
2023.7.17,함평(754),X,32.4,30.4,24.9,22.7,96,X, ,X,높음
2023.7.17,곡성(768),O,33.5,31.3,25.4,22.4,95,X,관심,X,매우높음
2023.7.17,압해도(789),O,33.4,31.5,25.8,22.9,93,X,관심,X,매우높음
2023.7.17,영양(801),X,32.8,31.7,25.3,21.6,89,X, ,X,매우높음
2023.7.17,성주(810),O,33.5,32.8,26.7,23.2,83,X,관심,X,높음
2023.7.17,고령(812),O,33.2,31,25.5,22.9,95,X,관심,X,높음
2023.7.17,청도(813),X,31.9,30.4,25.3,22.8,91,X,관심,X,매우높음
2023.7.17,예천(815),X,32.9,31.9,25.4,23,90,X, ,X,보통
2023.7.17,김천(822),O,33.9,32.2,25.5,22.7,94,X, ,X,보통
2023.7.17,군위(823),O,34.1,32.9,25.4,22.7,91,X,관심,X,매우높음
2023.7.17,칠곡(825),O,34.1,32.4,26.7,23.4,92,X,관심,X,높음
2023.7.17,경산(827),O,33.6,32.8,26.4,23.1,87,X,관심,X,매우높음
2023.7.17,삼척(876),O,33.2,32.4,26.9,23,76,X, ,X,낮음
2023.7.17,속초(90),X,29.4,27.5,25,23.8,83.3,X, ,X,낮음
2023.7.17,삼천포(907),X,31.2,28.4,24.9,22.9,97,X,관심,X,매우높음
2023.7.17,고성(918),X,32,29.2,26.2,23.3,94,X, ,X,매우높음
2023.7.17,창녕(919),O,33.2,31.6,26.1,23.2,94,X,관심,X,매우높음
2023.7.17,함안(920),X,32.1,30.6,25.8,23.1,93,X,관심,X,매우높음
2023.7.17,북춘천(93),X,30.6,28.9,24.9,22.6,91.4,X, ,X,낮음
2023.7.17,하동(932),X,31.7,29.2,25.4,23.1,96,X,관심,X,높음
2023.7.17,철원(95),X,28.8,26.2,23.7,21.8,93.8,X, ,X,낮음
2023.7.17,동두천(98),X,29.1,26.4,23.6,22.2,96,X, ,X,낮음
2023.7.17,파주(99),X,28.9,26.2,23.7,22.2,97,X, ,X,보통
2023.7.18,북강릉(104),X,27.7,25,23.3,21.3,95.6,X, ,X,낮음
2023.7.18,동해(106),X,28.4,25.1,23.1,21.3,99,X, ,X,낮음
2023.7.18,서울(108),X,29.6,27.7,25.2,24.1,87.9,X,관심,X,낮음
2023.7.18,인천(112),X,29.1,27.1,24.6,23.1,89.9,X,관심,X,보통
2023.7.18,원주(114),X,27.2,24.5,23.2,22.1,92,X, ,X,낮음
2023.7.18,울릉도(115),X,28.8,27,24,21.1,92.6,X, ,X,낮음
2023.7.18,수원(119),X,28.5,26.4,24,22.3,92.5,X, ,X,낮음
2023.7.18,영월(121),X,27.9,24.7,22.8,21.3,97.4,X, ,X,낮음
2023.7.18,충주(127),X,28.6,26.5,23.8,22.3,90.3,X, ,X,낮음
2023.7.18,서산(129),X,28.7,26.3,24.4,22.6,92.5,X, ,X,낮음
2023.7.18,울진(130),X,28.4,25.5,22.9,20.2,95.8,X, ,X,낮음
2023.7.18,청주(131),X,27.9,25.4,24.3,23.5,89.4,X, ,X,낮음
2023.7.18,대전(133),X,27.2,24.3,23,22,94.4,X, ,X,낮음
2023.7.18,추풍령(135),X,27,24.1,22.4,21.6,94.3,X, ,X,낮음
2023.7.18,안동(136),X,28.5,25.7,23.1,21.8,95.9,X, ,X,낮음
2023.7.18,상주(137),X,28.5,25.4,23.4,22.2,99.5,X, ,X,낮음
2023.7.18,포항(138),X,28.4,26.2,23.3,20.8,90.1,X, ,X,낮음
2023.7.18,군산(140),X,27.7,24.6,23.5,22.9,95.1,X, ,X,낮음
2023.7.18,대구(143),X,27.9,24.8,23.7,22.4,96.4,X, ,X,낮음
2023.7.18,전주(146),X,27.5,24.6,23.7,22.9,94,X, ,X,낮음
2023.7.18,울산(152),X,29.2,26.5,24.4,22.1,93.1,X, ,X,낮음
2023.7.18,창원(155),X,29,26.1,24.6,23.8,93.3,X, ,X,낮음
2023.7.18,광주(156),X,29.9,26.5,24.5,23.3,99,X, ,X,낮음
2023.7.18,부산(159),X,28.8,26.3,24.4,23.2,90.1,X, ,X,낮음
2023.7.18,통영(162),X,28.7,25.6,24.3,23.6,97.1,X, ,X,낮음
2023.7.18,목포(165),X,29.4,26.2,24.8,23.6,97,X, ,X,낮음
2023.7.18,여수(168),X,29.2,26.4,24.6,23.6,96.1,X, ,X,낮음
2023.7.18,흑산도(169),X,28.8,25.5,22.3,21.5,98.9,X, ,X,보통
2023.7.18,완도(170),X,31.9,29.6,25.3,24,96,X, ,X,보통
2023.7.18,고창(172),X,28.2,25.1,,23.4,,X, ,X,보통
2023.7.18,제주(184),X,32.3,30.9,27.5,25.7,83.5,O,주의,X,낮음
2023.7.18,진주(192),X,28.9,25.8,24.2,23.1,98.3,X, ,X,낮음
2023.7.18,양평(202),X,27.7,25.2,23.3,22.2,94.8,X, ,X,낮음
2023.7.18,이천(203),X,28,24.7,23.4,21.7,100,X, ,X,낮음
2023.7.18,인제(211),X,28.6,26.6,24,22.7,91.1,X, ,X,낮음
2023.7.18,홍천(212),X,27.8,25.4,23.2,22.5,95.9,X, ,X,낮음
2023.7.18,태백(216),X,25.1,23.2,21,19,88.4,X, ,X,낮음
2023.7.18,정선군(217),X,27.6,25.1,22.6,20.2,92.4,X, ,X,낮음
2023.7.18,제천(221),X,27.5,24.6,22.6,20.6,98.6,X, ,X,낮음
2023.7.18,보은(226),X,27.5,24.3,22.8,21.9,98.9,X, ,X,낮음
2023.7.18,천안(232),X,28.4,25,23.7,22.7,99,X, ,X,낮음
2023.7.18,보령(235),X,28.1,25.8,23.9,22.7,94,X, ,X,낮음
2023.7.18,부여(236),X,27.8,25.2,23.6,22.9,97.8,X, ,X,낮음
2023.7.18,금산(238),X,27.5,24.3,22.6,21.6,99.6,X, ,X,낮음
2023.7.18,세종(239),X,27.6,24.5,23.2,22.4,95.8,X, ,X,낮음
2023.7.18,부안(243),X,27.8,24.7,23.7,23,96.9,X, ,X,낮음
2023.7.18,임실(244),X,27.2,24.1,23,22.4,96.6,X, ,X,낮음
2023.7.18,정읍(245),X,27.7,24.7,23.7,23.2,94.9,X, ,X,낮음
2023.7.18,남원(247),X,27.6,24.4,23.6,22.8,98,X, ,X,낮음
2023.7.18,장수(248),X,26.6,23.3,22.1,21.2,100,X, ,X,낮음
2023.7.18,영광군(252),X,28.1,25.4,24.3,23.5,95.5,X, ,X,보통
2023.7.18,김해시(253),X,30.6,27.2,24.8,24.2,99.8,X, ,X,낮음
2023.7.18,순창군(254),X,28.7,25.4,23.7,22.7,98.8,X, ,X,낮음
2023.7.18,양산시(257),X,31.4,28.7,25.6,24.5,98.3,X, ,X,낮음
2023.7.18,강진군(259),X,31.2,28.1,25.3,23.9,98.1,X, ,X,낮음
2023.7.18,장흥(260),X,30.9,27.5,25.2,23.7,99,X, ,X,낮음
2023.7.18,해남(261),X,31.7,29.3,25.2,23.3,95.4,X, ,X,낮음
2023.7.18,고흥(262),X,28.9,26.4,24.5,22.5,94.6,X, ,X,낮음
2023.7.18,의령군(263),X,29.5,,25.1,,100,X, ,X,낮음
2023.7.18,함양군(264),X,28,24.7,23.3,21.9,100,X, ,X,낮음
2023.7.18,진도군ASOS(268),X,30.2,27.3,24.9,22.9,94.9,X, ,X,낮음
2023.7.18,봉화(271),X,26.9,24.5,22.2,20.6,95.8,X, ,X,낮음
2023.7.18,영주(272),X,27.9,24.6,22.9,21.6,99.9,X, ,X,낮음
2023.7.18,문경(273),X,28.1,24.9,23.1,22.2,99.9,X, ,X,낮음
2023.7.18,청송군(276),X,27.8,25.4,22.4,20.5,91,X, ,X,낮음
2023.7.18,영덕(277),X,28,24.9,22.3,20.1,98,X, ,X,낮음
2023.7.18,의성(278),X,29,25.8,23,21.9,98.9,X, ,X,낮음
2023.7.18,구미(279),X,27.7,24.7,23.1,22.2,95.8,X, ,X,낮음
2023.7.18,영천(281),X,27.9,24.6,23,21.7,99.8,X, ,X,낮음
2023.7.18,경주시(283),X,29.5,26.7,23.7,21.6,93.9,X, ,X,낮음
2023.7.18,거창(284),X,26.7,23.5,22.6,21.5,99,X, ,X,낮음
2023.7.18,합천(285),X,27.1,24.1,23.3,22.1,96,X, ,X,낮음
2023.7.18,밀양(288),X,28.8,26.3,25.1,24,91.3,X, ,X,낮음
2023.7.18,산청(289),X,27.3,24,23.2,22.3,100,X, ,X,낮음
2023.7.18,거제(294),X,29.2,26.4,24.8,23.7,96.1,X, ,X,보통
2023.7.18,남해(295),X,29.5,26.4,24.7,23.3,96.9,X, ,X,낮음
2023.7.18,부천(433),X,27.9,26.7,23.6,22,86,X,관심,X,보통
2023.7.18,안양(434),X,26.6,26.7,24.4,23,,X,관심,X,보통
2023.7.18,광명(437),X,29.6,28.4,25.5,24,85,X,관심,X,보통
2023.7.18,군포(438),X,29,27.6,24.2,22.7,88,X, ,X,낮음
2023.7.18,김포(441),X,,28.3,24.8,22.8,,X,관심,X,보통
2023.7.18,하남(444),X,27.4,25.4,23,20.9,91,X, ,X,낮음
2023.7.18,의왕(445),X,29,26.9,23.6,21.4,93,X, ,X,낮음
2023.7.18,포천(504),X,29.5,28.4,24.5,21.5,88,X, ,X,낮음
2023.7.18,가평조종(505),X,29.3,26.8,23.8,21.4,95,X,관심,X,낮음
2023.7.18,안성(516),X,28.1,24.8,23.3,21.3,99,X, ,X,낮음
2023.7.18,간성(517),X,30.7,29,24.4,22.3,89,X, ,X,낮음
2023.7.18,평창(526),X,26.7,24.4,22.4,19.9,91,X, ,X,낮음
2023.7.18,의정부(532),X,30.4,27.8,24.2,22.2,97,X,관심,X,낮음
2023.7.18,횡성(536),X,27,24.1,22.8,21.1,95,X, ,X,낮음
2023.7.18,고양(540),X,,,,,,X,관심,X,보통
2023.7.18,남양주(541),X,29.4,28.1,24.5,22,91,X, ,X,낮음
2023.7.18,안산(545),X,29.8,27.8,23.4,20.4,97,X,관심,X,보통
2023.7.18,경기광주(546),X,27.5,24.8,23.2,21.2,92,X, ,X,낮음
2023.7.18,여주(548),X,27.2,24,22.9,21.8,99,X, ,X,낮음
2023.7.18,용인(549),X,27.3,24.7,22.8,20.8,97,X, ,X,낮음
2023.7.18,오산(550),X,28,25.4,23.6,21.4,97,X, ,X,낮음
2023.7.18,평택(551),X,27.9,24.6,23.7,22.9,100,X,관심,X,낮음
2023.7.18,화천(555),X,29.5,26.3,23.3,20.8,97,X, ,X,낮음
2023.7.18,양구(556),X,28.3,26.4,23.8,21.4,89,X, ,X,낮음
2023.7.18,시흥(565),X,29.9,28.1,24.5,21.8,93,X,관심,X,보통
2023.7.18,구리(569),X,29.2,27.6,24.2,22,89,X, ,X,낮음
2023.7.18,화성(571),X,29.4,27.4,24.3,22.6,94,X, ,X,보통
2023.7.18,성남(572),X,28.3,26.6,23.8,22,89,X, ,X,낮음
2023.7.18,과천(590),X,29.7,27.6,24.1,21.5,95,X,관심,X,낮음
2023.7.18,양주(598),X,30.9,29.3,24.7,21.7,90,X,관심,X,낮음
2023.7.18,단양(601),X,27.9,25.2,23.3,21.3,96,X, ,X,낮음
2023.7.18,진천(602),X,28.1,25.8,24.3,23.2,91,X, ,X,낮음
2023.7.18,괴산(603),X,28,25.3,23.5,22.7,95,X, ,X,낮음
2023.7.18,옥천(604),X,28.4,25.1,23.6,22.5,99,X, ,X,낮음
2023.7.18,홍북(608),X,27.5,24.6,23.1,21.4,95,X, ,X,낮음
2023.7.18,공주(612),X,27.9,24.8,23.1,22.4,97,X, ,X,낮음
2023.7.18,서천(614),X,27.7,24.5,23.4,22.6,97,X, ,X,낮음
2023.7.18,논산(615),X,27.6,24.9,23.8,22.7,94,X, ,X,낮음
2023.7.18,당진(616),X,29.1,26.2,24,22.3,98,X, ,X,낮음
2023.7.18,청양(618),X,27.7,24.6,23.2,20.9,97,X, ,X,낮음
2023.7.18,음성(619),X,27.2,24.6,22.8,21.9,94,X, ,X,낮음
2023.7.18,증평(623),X,28.3,25.2,23.6,22.8,98,X, ,X,낮음
2023.7.18,태안(627),X,28.9,26.2,24.4,23.5,95,X, ,X,낮음
2023.7.18,예산(628),X,28.5,25.8,24,22.3,96,X, ,X,낮음
2023.7.18,아산(634),X,28.4,25.8,24,22.5,96,X, ,X,낮음
2023.7.18,계룡(636),X,27.2,23.9,22.7,21.7,98,X, ,X,낮음
2023.7.18,연천청산(652),X,30.3,29,24.6,22.1,87,X,관심,X,높음
2023.7.18,양양(670),X,29,27.3,24.8,23.4,88,X, ,X,낮음
2023.7.18,무안(699),X,30,27.1,25,23.7,95,X, ,X,높음
2023.7.18,무주(701),X,27.5,24.6,22.7,21.5,97,X, ,X,낮음
2023.7.18,익산(702),X,27.7,24.6,23.7,22.9,95,X, ,X,낮음
2023.7.18,진안(703),X,26.1,22.9,22,20.8,98,X, ,X,낮음
2023.7.18,담양(706),X,29.7,26.6,24.8,23.6,96,X, ,X,낮음
2023.7.18,구례(709),X,29.4,26,24.4,23.2,100,X, ,X,낮음
2023.7.18,나주(710),X,30.2,26.8,24.7,23.2,99,X, ,X,낮음
2023.7.18,순천시(712),X,30.2,27.3,25.7,24.6,95,X, ,X,낮음
2023.7.18,광양읍(713),X,29.8,26.4,24.9,23.8,100,X, ,X,낮음
2023.7.18,장성(730),X,28.7,25.3,24,22.7,100,X, ,X,낮음
2023.7.18,영암(731),X,32.3,29.3,25.7,23.9,98,X, ,X,낮음
2023.7.18,보성(732),X,28.3,25.2,24,22.5,98,X, ,X,낮음
2023.7.18,완주(734),X,27.6,24.5,23.2,21.4,98,X, ,X,낮음
2023.7.18,김제(737),X,28.1,25.1,23.3,22.6,100,X, ,X,낮음
2023.7.18,화순(741),X,30,27.3,24.7,22.8,92,X, ,X,낮음
2023.7.18,함평(754),X,29.8,26.6,24.9,23.7,98,X, ,X,높음
